url,номер_лота,platformLink,ссылка_на_протокол,год_торгов,форма_проведения,статус,адрес,метро,кадастровый_номер,latitude,longitude,площадь_м²,этаж,этажность,функциональное_назначение,тип_входа,начальная_цена_руб,итоговая_цена_руб,превышение_цены_%,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,address_norm,match_before_snapshot_label,match_after_snapshot_label,match_before_company_count,match_after_company_count,match_new_company_count,match_after_days,match_time_window,likely_company,likely_usage,match_confidence,company_candidates_preview,usage_candidates_preview
https://investmoscow.ru/tenders/tender/19923263,19923263,https://www.roseltorg.ru/procedure/21000005000000027590/1,,2025,Открытый аукцион в электронной форме,Завершено,"Юго-Восточный административный округ, Лефортово, Энергетическая улица, дом 7, Подвал № 0; помещение 5П, помещение 6П;",,"77:04:0001005:5676, 77:04:0001005:5681",55.7582383,37.7124793,279.5,Подвал,7.0,,Отдельный,17726000.0,22157500.0,25.0%,63420.39,"1 772 600,00 руб.","886 300,00 руб.",10.11.2025 20:00:00,11.12.2025 15:00:00,18.12.2025 10:00,23.12.2025 10:00,23.12.2025 17:00,энергетическая улица 7,2026-03,2026-04,,3.0,3.0,128.0,0-180d_recent_2026-04,"Авито, пункт выдачи заказов | Энергетическая улица, 7 | Wildberries, пункт выдачи заказов",Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Туризм / Отдых -> Интересные здания,medium,"Авито, пункт выдачи заказов | Энергетическая улица, 7 | Wildberries, пункт выдачи заказов",Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Туризм / Отдых -> Интересные здания
https://investmoscow.ru/tenders/tender/19923794,19923794,https://www.roseltorg.ru/procedure/21000005000000027583/1,,2025,Открытый аукцион в электронной форме,Завершено,"Юго-Восточный административный округ, Южнопортовый, 1-я улица Машиностроения, дом 4, корпус 1, Подвал № 0: помещение 2/П, помещение 7П",Дубровка (7 мин),"77:04:0001018:10055, 77:04:0001018:10057",55.7136026,37.6695355,108.0,Подвал,5.0,,Вход через места общего пользования,8277000.0,14070900.0,70.0%,76638.89,"827 700,00 руб.","413 850,00 руб.",10.11.2025 20:00:00,11.12.2025 15:00:00,18.12.2025 10:00,23.12.2025 10:00,23.12.2025 17:00,1 я улица машиностроения 4 корп 1,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19923881,19923881,https://www.roseltorg.ru/procedure/21000005000000027594/1,,2025,Открытый аукцион в электронной форме,Завершено,"Северо-Восточный административный округ, Северный, Челобитьевское шоссе, дом 10, корпус 2, Этаж № 1, помещение 7/1",Алтуфьево (39 мин),77:02:0025017:1739,55.9131797,37.5561463,140.5,1 этаж,14.0,,Отдельный,20977000.0,20977000.0,0.0%,149302.49,"2 097 700,00 руб.","1 048 850,00 руб.",10.11.2025 20:00:00,11.12.2025 15:00:00,18.12.2025 10:00,23.12.2025 10:00,23.12.2025 17:00,челобитьевское шоссе 10 корп 2,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19924667,19924667,https://www.roseltorg.ru/procedure/178fz14112500097/1,,2025,Открытый аукцион в электронной форме,Завершено,"Зелёный проспект, дом 103, этаж 1, пом. 2Н",Новогиреево (8 мин),77:03:0006020:11485,55.7506455,37.8289185,166.3,1,,,Отдельный,36386440.0,40570880.6,11.5%,218800.0,"500 000,00 руб.","181 932,20 руб.",14.11.2025 20:00:00,15.12.2025 15:00:00,22.12.2025 15:00,24.12.2025 10:00,24.12.2025 17:00,зеленый проспект 103,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19924685,19924685,https://www.roseltorg.ru/procedure/178fz14112500058/1,,2025,Открытый аукцион в электронной форме,Завершено,"Мартеновская улица, дом 39, этаж 1, пом. 17Н",Новогиреево (11 мин),77:03:0006015:11095,55.7463601,37.8094697,156.1,1,,,Отдельный,34482490.0,38275563.9,11.0%,220900.0,"500 000,00 руб.","172 412,45 руб.",14.11.2025 20:00:00,15.12.2025 15:00:00,22.12.2025 15:00,24.12.2025 10:00,24.12.2025 17:00,мартеновская улица 39,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19924693,19924693,https://www.roseltorg.ru/procedure/21000005000000027614/1,,2025,Открытый аукцион в электронной форме,Завершено,"Юго-Западный административный округ, Ломоносовский, улица Кравченко, дом 8, Подвал № 0",Проспект Вернадского (14 мин),77:04:0001006:4694,55.6765886,37.5188693,57.1,Подвал,10.0,,Вход через места общего пользования,4828000.0,7966200.0,65.0%,84553.42,"482 800,00 руб.","241 400,00 руб.",10.11.2025 20:00:00,11.12.2025 15:00:00,18.12.2025 10:00,23.12.2025 10:00,23.12.2025 17:00,улица кравченко 8,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19924698,19924698,https://www.roseltorg.ru/procedure/178fz14112500003/1,,2025,Открытый аукцион в электронной форме,Завершено,"Изумрудная улица, дом 44/2, этаж 1, пом. 1Н",Бабушкинская (27 мин),77:02:0010007:4710,55.877815,37.6931089,154.1,1,,,Отдельный,34518400.0,54539072.0,58.0%,224000.0,"500 000,00 руб.","172 592,00 руб.",14.11.2025 20:00:00,15.12.2025 15:00:00,22.12.2025 15:00,24.12.2025 10:00,24.12.2025 17:00,изумрудная улица 44/2,2026-03,2026-04,,2.0,2.0,127.0,0-180d_recent_2026-04,"Ozon | Wildberries, пункт выдачи заказов",Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов,medium,"Ozon | Wildberries, пункт выдачи заказов",Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов
https://investmoscow.ru/tenders/tender/19924824,19924824,https://www.roseltorg.ru/procedure/21000005000000027618/1,,2025,Открытый аукцион в электронной форме,Завершено,"Восточный административный округ, Соколиная гора, Зверинецкая улица, дом 6, Цокольный этаж № 0",Семёновская (8 мин),77:03:0003017:3932,55.783561,37.7266012,245.8,Цоколь,5.0,,Отдельный,12400000.0,14880000.0,20.0%,50447.52,"1 240 000,00 руб.","620 000,00 руб.",10.11.2025 20:00:00,11.12.2025 15:00:00,18.12.2025 10:00,23.12.2025 10:00,23.12.2025 17:00,зверинецкая улица 6 цокольный,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19924894,19924894,https://www.roseltorg.ru/procedure/21000005000000027621/1,,2025,Открытый аукцион в электронной форме,Завершено,"Северный административный округ, Сокол, Ленинградский проспект, дом 71, корпус В, Этаж № 1",Сокол (1 мин),77:09:0005002:11354,55.8026683,37.5230183,9.3,1,5.0,,Вход через места общего пользования,2394000.0,4668300.0,95.0%,257419.35,"239 400,00 руб.","119 700,00 руб.",10.11.2025 20:00:00,11.12.2025 15:00:00,18.12.2025 10:00,23.12.2025 10:00,23.12.2025 17:00,ленинградский проспект 71 корп в,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19924910,19924910,https://www.roseltorg.ru/procedure/21000005000000027619/1,,2025,Открытый аукцион в электронной форме,Завершено,"Южный административный округ, Орехово-Борисово Северное, улица Генерала Белова, дом 19, корпус 1, Этаж № 1",Домодедовская (11 мин),77:05:0011006:9453,55.6188421,37.7191611,55.5,1,,,Отдельный,8942000.0,11624600.0,30.0%,161117.12,"894 200,00 руб.","447 100,00 руб.",10.11.2025 20:00:00,11.12.2025 15:00:00,18.12.2025 10:00,23.12.2025 10:00,23.12.2025 17:00,улица генерала белова 19 корп 1,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19924919,19924919,https://www.roseltorg.ru/procedure/21000005000000027620/1,,2025,Открытый аукцион в электронной форме,Завершено,"Центральный административный округ, Красносельский, Красносельский тупик, дом 5, Подвал № 0",Красносельская (5 мин),77:01:0003037:3199,54.8094453,20.527356,156.5,Подвал,5.0,,Отдельный,12955000.0,14898250.0,15.0%,82779.55,"1 295 500,00 руб.","647 750,00 руб.",10.11.2025 20:00:00,11.12.2025 15:00:00,18.12.2025 10:00,23.12.2025 10:00,23.12.2025 17:00,красносельский тупик 5,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19925041,19925041,https://www.roseltorg.ru/procedure/21000005000000027623/1,,2025,Открытый аукцион в электронной форме,Завершено,"Южный административный округ, Нагорный, Болотниковская улица, дом 11, корпус 1, Этаж № 2",Каховская (10 мин),77:05:0003004:10951,55.6561432,37.6080602,76.9,2,,,Вход через подъезд,11761000.0,11761000.0,0.0%,152938.88,"1 176 100,00 руб.","588 050,00 руб.",10.11.2025 20:00:00,11.12.2025 15:00:00,18.12.2025 10:00,23.12.2025 10:00,23.12.2025 17:00,болотниковская улица 11 корп 1,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19911224,19911224,https://www.roseltorg.ru/procedure/21000005000000027356,,2026,Открытый аукцион в электронной форме,Завершено,"Центральный административный округ, Тверской, Большая Грузинская улица, дом 76, Этаж № 5, Мансарда № 0",Белорусская (1 мин),77:01:0004018:8161,55.7736053,37.5869193,1221.3,"Мансарда, 5",5.0,Свободное,Вход через подъезд,196159000.0,196159000.0,0.0%,160614.92,"39 231 800,00 руб.","1 961 590,00 руб.",24.10.2025 20:00:00,26.03.2026 15:00:00,02.04.2026 10:00,06.04.2026 10:00,06.04.2026 17:00,большая грузинская улица 76,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19922369,19922369,https://www.roseltorg.ru/procedure/21000005000000027586/1,,2026,Открытый аукцион в электронной форме,Завершено,"Северный административный округ, Тимирязевский, Дмитровский проезд, дом 4, корпус 3, Этаж № 1,помещение 2/1",Дмитровская (1 мин),77:09:0003021:10262,55.8105777,37.5773323,216.9,1,6.0,,Отдельный,34815375.0,34815375.0,0.0%,160513.49,"3 481 537,50 руб.","1 740 768,75 руб.",10.11.2025 20:00:00,14.01.2026 15:00:00,21.01.2026 10:00,23.01.2026 10:00,23.01.2026 17:00,дмитровский проезд 4 корп 3,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19924965,19924965,https://www.roseltorg.ru/procedure/21000005000000027624/1,,2026,Открытый аукцион в электронной форме,Завершено,"Центральный административный округ, Хамовники, Денежный переулок, дом 8-10, Подвал № 0, помещение 5/3",Смоленская (8 мин),77:01:0001049:3601,55.7433662,37.5881488,113.4,Подвал,7.0,,Вход через места общего пользования,10467000.0,10467000.0,0.0%,92301.59,"1 046 700,00 руб.","523 350,00 руб.",11.11.2025 20:00:00,15.01.2026 15:00:00,22.01.2026 10:00,27.01.2026 10:00,27.01.2026 17:00,денежный переулок 8 10,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19925007,19925007,https://www.roseltorg.ru/procedure/21000005000000027627/1,,2026,Открытый аукцион в электронной форме,Завершено,"Западный административный округ, Филевский парк, Филёвский бульвар, дом 24, корпус 3, Этаж № 1, пом. V",Мнёвники (17 мин),77:07:0002002:6557,55.7665479,37.4861783,91.9,1 этаж,18.0,,Отдельный,20630000.0,20630000.0,0.0%,224483.13,"2 063 000,00 руб.","1 031 500,00 руб.",11.11.2025 20:00:00,15.01.2026 15:00:00,22.01.2026 10:00,27.01.2026 10:00,27.01.2026 17:00,филевский бульвар 24 корп 3,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19925530,19925530,https://www.roseltorg.ru/procedure/21000005000000027658/1,,2026,Открытый аукцион в электронной форме,Завершено,"Северный административный округ, Бескудниковский, Дубнинская улица, дом 53, корпус 2, Этаж № 1; помещение 2/1",Селигерская (16 мин),77:02:0001019:1338,55.8728525,37.5570982,113.2,1 этаж,17.0,,Отдельный,24566000.0,25794300.0,5.0%,217014.13,"2 456 600,00 руб.","1 228 300,00 руб.",12.11.2025 20:00:00,14.01.2026 15:00:00,21.01.2026 10:00,23.01.2026 10:00,23.01.2026 17:00,дубнинская улица 53 корп 2,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19926119,19926119,https://www.roseltorg.ru/procedure/178fz26112500124/1,,2026,Публичное предложение,Завершено,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал №1",Народное Ополчение (0 мин),77:08:0010001:9443,55.7800636,37.4500583,62.3,Подвал,48.0,,Вход через подъезд,5043000.0,6681975.0,,80947.03,"1 008 600,00 руб.","126 075,00 руб.",26.11.2025 20:00:00,14.01.2026 15:00:00,21.01.2026 10:00,26.01.2026 10:00,26.01.2026 17:00,проспект маршала жукова 78,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19926486,19926486,https://www.roseltorg.ru/procedure/21000005000000027660/1,,2026,Открытый аукцион в электронной форме,Завершено,"Юго-Восточный административный округ, Выхино-Жулебино, Привольная улица, дом 2, корпус 5, Цокольный этаж № 0; помещение 6Ц",Лермонтовский проспект (12 мин),77:04:0005002:1293,55.684596,37.8389464,209.2,Цоколь,4.0,,Отдельный,27730000.0,33276000.0,20.0%,132552.58,"2 773 000,00 руб.","1 386 500,00 руб.",12.11.2025 20:00:00,14.01.2026 15:00:00,21.01.2026 10:00,23.01.2026 10:00,23.01.2026 17:00,привольная улица 2 корп 5 цокольный,,,,,,,,,,,,
